algorithm,episodes,alpha,gamma,epsilon,episode,reward,steps,reached
sarsa,600,0.1,0.99,0.1,460,8.1000,9,1
sarsa,600,0.1,0.99,0.1,461,9.0000,10,1
sarsa,600,0.1,0.99,0.1,462,9.2000,8,1
sarsa,600,0.1,0.99,0.1,463,9.2000,8,1
sarsa,600,0.1,0.99,0.1,464,9.0000,10,1
sarsa,600,0.1,0.99,0.1,465,8.8000,12,1
sarsa,600,0.1,0.99,0.1,466,9.2000,8,1
sarsa,600,0.1,0.99,0.1,467,8.1000,9,1
sarsa,600,0.1,0.99,0.1,468,9.2000,8,1
sarsa,600,0.1,0.99,0.1,469,9.2000,8,1
sarsa,600,0.1,0.99,0.1,470,8.1000,9,1
sarsa,600,0.1,0.99,0.1,471,9.2000,8,1
sarsa,600,0.1,0.99,0.1,472,8.1000,9,1
sarsa,600,0.1,0.99,0.1,473,8.1000,9,1
sarsa,600,0.1,0.99,0.1,474,9.2000,8,1
sarsa,600,0.1,0.99,0.1,475,8.1000,9,1
sarsa,600,0.1,0.99,0.1,476,7.9000,11,1
sarsa,600,0.1,0.99,0.1,477,9.0000,10,1
sarsa,600,0.1,0.99,0.1,478,9.0000,10,1
sarsa,600,0.1,0.99,0.1,479,7.9000,11,1
sarsa,600,0.1,0.99,0.1,480,9.2000,8,1
sarsa,600,0.1,0.99,0.1,481,9.2000,8,1
sarsa,600,0.1,0.99,0.1,482,7.5000,15,1
sarsa,600,0.1,0.99,0.1,483,9.2000,8,1
sarsa,600,0.1,0.99,0.1,484,9.2000,8,1
sarsa,600,0.1,0.99,0.1,485,9.2000,8,1
sarsa,600,0.1,0.99,0.1,486,9.2000,8,1
sarsa,600,0.1,0.99,0.1,487,9.2000,8,1
sarsa,600,0.1,0.99,0.1,488,9.2000,8,1
sarsa,600,0.1,0.99,0.1,489,9.2000,8,1
sarsa,600,0.1,0.99,0.1,490,8.8000,12,1
sarsa,600,0.1,0.99,0.1,491,9.2000,8,1
sarsa,600,0.1,0.99,0.1,492,9.2000,8,1
sarsa,600,0.1,0.99,0.1,493,9.2000,8,1
sarsa,600,0.1,0.99,0.1,494,9.2000,8,1
sarsa,600,0.1,0.99,0.1,495,9.2000,8,1
sarsa,600,0.1,0.99,0.1,496,8.1000,9,1
sarsa,600,0.1,0.99,0.1,497,8.1000,9,1
sarsa,600,0.1,0.99,0.1,498,9.2000,8,1
sarsa,600,0.1,0.99,0.1,499,9.2000,8,1
sarsa,600,0.1,0.99,0.1,500,9.2000,8,1
sarsa,600,0.1,0.99,0.1,501,8.1000,9,1
sarsa,600,0.1,0.99,0.1,502,9.2000,8,1
sarsa,600,0.1,0.99,0.1,503,8.8000,12,1
sarsa,600,0.1,0.99,0.1,504,7.9000,11,1
sarsa,600,0.1,0.99,0.1,505,7.0000,10,1
sarsa,600,0.1,0.99,0.1,506,9.2000,8,1
sarsa,600,0.1,0.99,0.1,507,9.2000,8,1
sarsa,600,0.1,0.99,0.1,508,9.0000,10,1
sarsa,600,0.1,0.99,0.1,509,9.2000,8,1
sarsa,600,0.1,0.99,0.1,510,9.0000,10,1
sarsa,600,0.1,0.99,0.1,511,9.2000,8,1
sarsa,600,0.1,0.99,0.1,512,7.9000,11,1
sarsa,600,0.1,0.99,0.1,513,9.2000,8,1
sarsa,600,0.1,0.99,0.1,514,9.2000,8,1
sarsa,600,0.1,0.99,0.1,515,9.2000,8,1
sarsa,600,0.1,0.99,0.1,516,9.2000,8,1
sarsa,600,0.1,0.99,0.1,517,9.2000,8,1
sarsa,600,0.1,0.99,0.1,518,9.2000,8,1
sarsa,600,0.1,0.99,0.1,519,7.9000,11,1
sarsa,600,0.1,0.99,0.1,520,9.2000,8,1
sarsa,600,0.1,0.99,0.1,521,9.2000,8,1
sarsa,600,0.1,0.99,0.1,522,8.1000,9,1
sarsa,600,0.1,0.99,0.1,523,9.0000,10,1
sarsa,600,0.1,0.99,0.1,524,9.2000,8,1
sarsa,600,0.1,0.99,0.1,525,9.2000,8,1
sarsa,600,0.1,0.99,0.1,526,9.0000,10,1
sarsa,600,0.1,0.99,0.1,527,9.2000,8,1
sarsa,600,0.1,0.99,0.1,528,7.0000,10,1
sarsa,600,0.1,0.99,0.1,529,9.2000,8,1
sarsa,600,0.1,0.99,0.1,530,9.0000,10,1
sarsa,600,0.1,0.99,0.1,531,9.2000,8,1
sarsa,600,0.1,0.99,0.1,532,9.2000,8,1
sarsa,600,0.1,0.99,0.1,533,9.2000,8,1
sarsa,600,0.1,0.99,0.1,534,9.2000,8,1
sarsa,600,0.1,0.99,0.1,535,9.2000,8,1
sarsa,600,0.1,0.99,0.1,536,9.2000,8,1
sarsa,600,0.1,0.99,0.1,537,9.2000,8,1
sarsa,600,0.1,0.99,0.1,538,9.2000,8,1
sarsa,600,0.1,0.99,0.1,539,9.0000,10,1
sarsa,600,0.1,0.99,0.1,540,9.2000,8,1
sarsa,600,0.1,0.99,0.1,541,9.2000,8,1
sarsa,600,0.1,0.99,0.1,542,7.9000,11,1
sarsa,600,0.1,0.99,0.1,543,9.2000,8,1
sarsa,600,0.1,0.99,0.1,544,8.1000,9,1
sarsa,600,0.1,0.99,0.1,545,9.0000,10,1
sarsa,600,0.1,0.99,0.1,546,5.7000,13,1
sarsa,600,0.1,0.99,0.1,547,9.0000,10,1
sarsa,600,0.1,0.99,0.1,548,9.2000,8,1
sarsa,600,0.1,0.99,0.1,549,9.0000,10,1
sarsa,600,0.1,0.99,0.1,550,9.0000,10,1
sarsa,600,0.1,0.99,0.1,551,8.8000,12,1
sarsa,600,0.1,0.99,0.1,552,9.2000,8,1
sarsa,600,0.1,0.99,0.1,553,9.2000,8,1
sarsa,600,0.1,0.99,0.1,554,9.2000,8,1
sarsa,600,0.1,0.99,0.1,555,9.2000,8,1
sarsa,600,0.1,0.99,0.1,556,8.1000,9,1
sarsa,600,0.1,0.99,0.1,557,9.0000,10,1
sarsa,600,0.1,0.99,0.1,558,8.1000,9,1
sarsa,600,0.1,0.99,0.1,559,9.2000,8,1
sarsa,600,0.1,0.99,0.1,560,9.2000,8,1
sarsa,600,0.1,0.99,0.1,561,9.2000,8,1
sarsa,600,0.1,0.99,0.1,562,9.2000,8,1
sarsa,600,0.1,0.99,0.1,563,9.2000,8,1
sarsa,600,0.1,0.99,0.1,564,9.2000,8,1
sarsa,600,0.1,0.99,0.1,565,9.2000,8,1
sarsa,600,0.1,0.99,0.1,566,8.1000,9,1
sarsa,600,0.1,0.99,0.1,567,9.2000,8,1
sarsa,600,0.1,0.99,0.1,568,9.2000,8,1
sarsa,600,0.1,0.99,0.1,569,9.2000,8,1
sarsa,600,0.1,0.99,0.1,570,9.2000,8,1
sarsa,600,0.1,0.99,0.1,571,9.2000,8,1
sarsa,600,0.1,0.99,0.1,572,8.8000,12,1
sarsa,600,0.1,0.99,0.1,573,8.1000,9,1
sarsa,600,0.1,0.99,0.1,574,9.2000,8,1
sarsa,600,0.1,0.99,0.1,575,9.2000,8,1
sarsa,600,0.1,0.99,0.1,576,8.1000,9,1
sarsa,600,0.1,0.99,0.1,577,9.2000,8,1
sarsa,600,0.1,0.99,0.1,578,9.2000,8,1
sarsa,600,0.1,0.99,0.1,579,9.2000,8,1
sarsa,600,0.1,0.99,0.1,580,9.2000,8,1
sarsa,600,0.1,0.99,0.1,581,8.4000,16,1
sarsa,600,0.1,0.99,0.1,582,9.0000,10,1
sarsa,600,0.1,0.99,0.1,583,8.1000,9,1
sarsa,600,0.1,0.99,0.1,584,7.9000,11,1
sarsa,600,0.1,0.99,0.1,585,8.1000,9,1
sarsa,600,0.1,0.99,0.1,586,8.1000,9,1
sarsa,600,0.1,0.99,0.1,587,7.9000,11,1
sarsa,600,0.1,0.99,0.1,588,9.2000,8,1
sarsa,600,0.1,0.99,0.1,589,9.2000,8,1
sarsa,600,0.1,0.99,0.1,590,9.2000,8,1
sarsa,600,0.1,0.99,0.1,591,9.2000,8,1
sarsa,600,0.1,0.99,0.1,592,9.2000,8,1
sarsa,600,0.1,0.99,0.1,593,9.0000,10,1
sarsa,600,0.1,0.99,0.1,594,8.1000,9,1
sarsa,600,0.1,0.99,0.1,595,9.0000,10,1
sarsa,600,0.1,0.99,0.1,596,9.2000,8,1
sarsa,600,0.1,0.99,0.1,597,8.1000,9,1
sarsa,600,0.1,0.99,0.1,598,9.0000,10,1
sarsa,600,0.1,0.99,0.1,599,9.2000,8,1
sarsa,600,0.1,0.99,0.1,600,9.2000,8,1
